index,time,IP,PD,GWfr,GWfr_avg,FIR,TDAI,WP,LHD_label,ELM_label
22536,15.0154,-1854169.87500003,3608121095832.32,0.221529422262115,0.221529422262115,1.36664245310831e+19,3608121095832.32,471111.459358786,1,1
22537,15.016,-1856928.49999994,3753275444480.12,0.222467470899206,0.222467470899206,1.37249208859231e+19,3753275444480.12,469996.24777144,1,1
22538,15.0166,-1854909.25,3640431863963.73,0.223356643460016,0.223356643460016,1.37830782996685e+19,3640431863963.73,468054.884205724,1,1
22539,15.0172,-1856873.99999991,3446580774839.35,0.224190228171316,0.224190228171316,1.38408502281624e+19,3446580774839.35,466113.520640009,1,1
22540,15.0178,-1855008.87499998,3060777685552.75,0.225095973087062,0.225095973087062,1.38990446638643e+19,3060777685552.75,464172.157074293,1,1
22541,15.0184,-1851912.87500003,3396388351040.64,0.226047241130018,0.226047241130018,1.39575432898023e+19,3396388351040.64,464285.432183199,1,1
22542,15.019,-1854235.74999996,3954752006227.66,0.227174067586847,0.227174067586847,1.40173082418739e+19,3954752006227.66,465438.065343505,1,1
22543,15.0196,-1853591.25,3585657716291.09,0.228245459812525,0.228245459812525,1.407598548838e+19,3585657716291.09,466590.698503811,1,1
22544,15.0202,-1852157.12500009,2049266324667.79,0.229252883857837,0.229252883857837,1.41334075800051e+19,2049266324667.79,468149.623297699,1,1
22545,15.0208,-1853493.24999997,1539843664029.57,0.229987539219373,0.229987539219373,1.41827664938823e+19,1539843664029.57,470523.927541976,1,1
22546,15.0214,-1851691.12500001,3525508487414.74,0.23061733362608,0.23061733362608,1.42275991154206e+19,3525508487414.74,472898.231786245,1,1
22547,15.022,-1855633.74999987,3770677763471.43,0.231011744916756,0.231011744916756,1.42561550448857e+19,3770677763471.43,475264.636183234,1,1
22548,15.0226,-1850323.75,4242911672300.51,0.231219710617581,0.231219710617581,1.42711521101101e+19,4242911672300.51,470242.87764888,1,1
22549,15.0232,-1851766.87499996,1745678480239.51,0.231214889791136,0.231214889791136,1.42706747217e+19,1745678480239.51,465221.119114525,1,1
22550,15.0238,-1852246.37500001,3014079882324.16,0.230832015226788,0.230832015226788,1.42451840467782e+19,3014079882324.16,460199.360580171,1,1
22551,15.0244,-1852378.50000001,3497573680896.04,0.230311223193985,0.230311223193985,1.42101507723559e+19,3497573680896.04,459938.163413321,1,1
22552,15.025,-1852033.62499999,2952571972440.07,0.229532866482571,0.229532866482571,1.41554125235769e+19,2952571972440.07,462026.327619036,1,1
22553,15.0256,-1853090.25,3357277815666.74,0.228604876164055,0.228604876164055,1.40931133432636e+19,3357277815666.74,464114.491824752,1,1
22554,15.0262,-1852535.5000002,2895173188261.5,0.227507985441234,0.227507985441234,1.40222796871879e+19,2895173188261.5,465500.043358779,1,1
22555,15.0268,-1852930.62500001,4126755525553.03,0.226157831629562,0.226157831629562,1.39416964602972e+19,4126755525553.03,465470.026870229,1,1
22556,15.0274,-1851756.12500001,2744963154416.28,0.224760277862033,0.224760277862033,1.38592243487787e+19,2744963154416.28,465440.01038168,1,1
22557,15.028,-1851715.00000001,3577802392496.51,0.223473620437706,0.223473620437706,1.37805988425587e+19,3577802392496.51,465409.914503819,1,1
22558,15.0286,-1852056.5,3250248121565.59,0.222396181295972,0.222396181295972,1.37115679923482e+19,3250248121565.59,464989.683664124,1,1
22559,15.0292,-1852601.62499993,3147089106654.93,0.221558349684587,0.221558349684587,1.36535254353334e+19,3147089106654.93,464569.45282443,1,1
22560,15.0298,-1851137.75000001,3719912770887.83,0.220946954859958,0.220946954859958,1.36114290454725e+19,3719912770887.83,464149.221984734,1,1
22561,15.0304,-1853254.99999995,3363768206801.27,0.220431081471127,0.220431081471127,1.35764061865454e+19,3363768206801.27,466135.589211411,1,1
22562,15.031,-1852726.74999997,3566941346333.31,0.220166194776,0.220166194776,1.35612866331191e+19,3566941346333.31,469314.272457127,1,1
22563,15.0316,-1851335.875,3255971026355.11,0.220127919628045,0.220127919628045,1.3559973637104e+19,3255971026355.11,472492.955702843,1,1
22564,15.0322,-1850656.50000001,3336643386456.35,0.220346324066979,0.220346324066979,1.35742991268451e+19,3336643386456.35,474314.134839701,1,1
22565,15.0328,-1851032.99999999,3543307443931.19,0.220814671378278,0.220814671378278,1.36034615214474e+19,3543307443931.19,473389.626992372,1,1
22566,15.0334,-1849291.75000002,3635949640973.83,0.221354201538998,0.221354201538998,1.36368462441886e+19,3635949640973.83,472465.119145043,1,1
22567,15.034,-1850447.37499997,2905351361949.53,0.221959512341419,0.221959512341419,1.36741147606049e+19,2905351361949.53,471540.611297714,1,1
22568,15.0346,-1849432.75,3282691591318.5,0.222547592986498,0.222547592986498,1.37101328932121e+19,3282691591318.5,471575.995969466,1,1
22569,15.0352,-1850280.25000001,3120505346330.43,0.223115359049204,0.223115359049204,1.37446768068449e+19,3120505346330.43,471612.015755725,1,1
22570,15.0358,-1850014.75,2933160245929.69,0.223623603231408,0.223623603231408,1.37754173925618e+19,2933160245929.69,471648.035541984,1,1
22571,15.0364,-1846743.75000005,3676610093057.52,0.224117768630163,0.224117768630163,1.3805208201186e+19,3676610093057.52,469649.375480932,1,1
22572,15.037,-1849596.49999997,2580883040427.2,0.224617408147749,0.224617408147749,1.38350239349027e+19,2580883040427.2,466638.721679403,1,1
22573,15.0376,-1848915.37499997,3098045961805.2,0.225090518603897,0.225090518603897,1.38637010006546e+19,3098045961805.2,463628.067877874,1,1
22574,15.0382,-1847058.37499998,3635060671482.57,0.22553269485567,0.22553269485567,1.38910503229572e+19,3635060671482.57,461763.007725712,1,1
22575,15.0388,-1845875.37500001,3096646547125.09,0.225808476412448,0.225808476412448,1.39099440974936e+19,3096646547125.09,462158.470674284,1,1
22576,15.0394,-1846624.87500006,3144174903988.46,0.226015354392828,0.226015354392828,1.39249022581011e+19,3144174903988.46,462553.933622855,1,1
22577,15.04,-1847723.99999997,3993369761738.89,0.226036545880521,0.226036545880521,1.3927351776252e+19,3993369761738.89,462949.396571427,1,1
22578,15.0406,-1846038.50000005,3861615090325.86,0.225982148132782,0.225982148132782,1.3923976207939e+19,3861615090325.86,462179.753343514,1,1
22579,15.0412,-1847485.87499998,1967016390189.8,0.225838318762808,0.225838318762808,1.39137088258756e+19,1967016390189.8,461408.329587791,1,1
22580,15.0418,-1848236.24999999,4146242839276.94,0.22563452092716,0.22563452092716,1.39003758805027e+19,4146242839276.94,460636.905832065,1,1
22581,15.0424,-1848877.62499999,2762929576479.77,0.225399867904415,0.225399867904415,1.38855279543563e+19,2762929576479.77,462752.388091586,1,1
22582,15.043,-1849409.99999997,2335690683908.86,0.225066477604788,0.225066477604788,1.38660391971965e+19,2335690683908.86,466309.341984718,1,1
22583,15.0436,-1848139.12499996,3123699740786.35,0.224632421168588,0.224632421168588,1.38388499278591e+19,3123699740786.35,469866.29587785,1,1
22584,15.0442,-1848793.12499997,3224772585370.94,0.224080573863515,0.224080573863515,1.38026501804102e+19,3224772585370.94,472636.03769904,1,1
22585,15.0448,-1847367.25,3654086896536.24,0.223513945018727,0.223513945018727,1.37600996541086e+19,3654086896536.24,473846.393996184,1,1
22586,15.0454,-1847699.125,2920026485074.43,0.222952658904604,0.222952658904604,1.37170253010685e+19,2920026485074.43,475056.750293328,1,1
22587,15.046,-1847695.75,2867749143510.55,0.222452014212227,0.222452014212227,1.36810206145753e+19,2867749143510.55,476267.106590471,1,1
22588,15.0466,-1848735.87499994,2651568119279.46,0.221968236396743,0.221968236396743,1.36496581490097e+19,2651568119279.46,474973.393068707,1,1
22589,15.0472,-1846868.62499999,3724961663517.15,0.22150448386942,0.22150448386942,1.36238071846167e+19,3724961663517.15,473673.679114511,1,1
22590,15.0478,-1846922.99999999,3462969020337.8,0.221183396909365,0.221183396909365,1.36041650315858e+19,3462969020337.8,472373.965160312,1,1
22591,15.0484,-1847647.49999996,3696529799567.69,0.220932619107577,0.220932619107577,1.35873271451921e+19,3696529799567.69,471580.104427483,1,1
22592,15.049,-1847013.25000001,3040827684563.19,0.22090940338495,0.22090940338495,1.35786148870207e+19,3040827684563.19,471039.807633591,1,1
22593,15.0496,-1847233.6249999,2524418917374.92,0.220945600504969,0.220945600504969,1.35752935259536e+19,2524418917374.92,470499.510839696,1,1
22594,15.0502,-1844831.24999995,3155158673951.18,0.221051559818468,0.221051559818468,1.3578302123025e+19,3155158673951.18,469777.423725197,1,1
22595,15.0508,-1845710.625,3738871807557.97,0.221207513443543,0.221207513443543,1.35906360747608e+19,3738871807557.97,468693.828488555,1,1
22596,15.0514,-1847345.37499988,2468601834867.52,0.221401206156775,0.221401206156775,1.36063616836294e+19,2468601834867.52,467610.233251913,1,1
22597,15.052,-1844321.50000001,4648872327157.39,0.221763074293602,0.221763074293602,1.36287037182216e+19,4648872327157.39,466527.24860953,1,1
22598,15.0526,-1844382.87499996,3999020690042.79,0.222204700858265,0.222204700858265,1.36518008295586e+19,3999020690042.79,465640.452906672,1,1
22599,15.0532,-1844651.5,3055988780061.8,0.222738949887055,0.222738949887055,1.36757748020699e+19,3055988780061.8,464753.657203814,1,1
22600,15.0538,-1843806.375,2734986515013.21,0.22313663455191,0.22313663455191,1.36967266243139e+19,2734986515013.21,463866.861500957,1,1
22601,15.0544,-1844406.12499993,3904033191447.42,0.223450068498057,0.223450068498057,1.37157064847398e+19,3904033191447.42,464191.012396943,1,1
22602,15.055,-1842797.37500005,2226399297122,0.223426443023867,0.223426443023867,1.3726473539463e+19,2226399297122,465124.525190834,1,1
22603,15.0556,-1844782.12500001,2674379812778.62,0.223350111250656,0.223350111250656,1.37313565120712e+19,2674379812778.62,466058.037984727,1,1
22604,15.0562,-1844778.37500003,3429258690715.1,0.223211676230078,0.223211676230078,1.37293063360064e+19,3429258690715.1,466470.629862599,1,1
22605,15.0568,-1845808.62499999,3307790607639.95,0.223087523070287,0.223087523070287,1.37186070403743e+19,3307790607639.95,465843.285251911,1,1
22606,15.0574,-1844724.62499991,3011144242764.13,0.222953067950186,0.222953067950186,1.37050202445646e+19,3011144242764.13,465215.940641224,1,1
22607,15.058,-1845055.99999996,3392461688565.78,0.222722717480042,0.222722717480042,1.36870960555622e+19,3392461688565.78,464588.069028577,1,1
22608,15.0586,-1845499.62499994,4478762027577.12,0.222455487326384,0.222455487326384,1.36686073121721e+19,4478762027577.12,463725.240777148,1,1
22609,15.0592,-1843843.62499999,4630074273306.55,0.222145280022211,0.222145280022211,1.36494606743376e+19,4630074273306.55,462862.412525719,1,1
22610,15.0598,-1845544.87499998,4047689625399.48,0.221896510492595,0.221896510492595,1.36321240269873e+19,4047689625399.48,461999.584274289,1,1
22611,15.0604,-1845486.99999994,2145667490882.95,0.221687558504134,0.221687558504134,1.36160900176653e+19,2145667490882.95,463921.599969453,1,1
22612,15.061,-1843225.24999997,2000078915500.5,0.221648772613578,0.221648772613578,1.36059850127145e+19,2000078915500.5,467250.428549598,1,1
22613,15.0616,-1844499.49999998,2896617970785.39,0.2215966700041,0.2215966700041,1.3596582299702e+19,2896617970785.39,470579.257129753,1,1
22614,15.0622,-1842931.24999999,2933190562496.37,0.221528821713736,0.221528821713736,1.35880099762781e+19,2933190562496.37,472401.328946571,1,1
22615,15.0628,-1842368.62499998,4828741912432.33,0.22129127486685,0.22129127486685,1.35744872350144e+19,4828741912432.33,471203.67105344,1,1
22616,15.0634,-1842340.12499995,2918083183041.32,0.221015237309496,0.221015237309496,1.35597902065226e+19,2918083183041.32,470006.01316031,1,1
22617,15.064,-1842263.62499998,1933961067743.93,0.220780222763966,0.220780222763966,1.35459353463805e+19,1933961067743.93,468806.400000015,1,1
22618,15.0646,-1840279.00000008,3259801495765.78,0.220622223164493,0.220622223164493,1.35349773861022e+19,3259801495765.78,466184.960000014,1,1
22619,15.0652,-1841221.87500005,4147793545210.96,0.220554284517302,0.220554284517302,1.35274070482761e+19,4147793545210.96,463563.520000012,1,1
22620,15.0658,-1841114.37500001,3233972227793.14,0.220446539435956,0.220446539435956,1.35185244810917e+19,3233972227793.14,460942.08000001,1,1
22621,15.0664,-1840747.75000004,3802858341475.38,0.220313061656609,0.220313061656609,1.35087441306747e+19,3802858341475.38,460767.029923661,1,1
22622,15.067,-1841252.25000003,2888905964521.04,0.220075478359762,0.220075478359762,1.34951990564884e+19,2888905964521.04,461832.61526717,1,1
22623,15.0676,-1841761.99999999,4406388948165.08,0.219807121849991,0.219807121849991,1.34806984327333e+19,4406388948165.08,462898.200610682,1,1
22624,15.0682,-1842495.87500002,3419766492552.97,0.219502252138339,0.219502252138339,1.34650640250473e+19,3419766492552.97,464594.621190827,1,1
22625,15.0688,-1841594.125,2592309691885.52,0.219090874279003,0.219090874279003,1.34462402281068e+19,2592309691885.52,467560.250259522,1,1
22626,15.0694,-1840741.25000005,5504769194485.09,0.218651993072798,0.218651993072798,1.34257292333532e+19,5504769194485.09,470525.879328226,1,1
22627,15.07,-1841081.125,2973337079684.19,0.218216843538843,0.218216843538843,1.33993310712919e+19,2973337079684.19,473488.674809174,1,1
22628,15.0706,-1840881.75000002,3738795064036.45,0.217820404471362,0.217820404471362,1.33686681413426e+19,3738795064036.45,470883.243603066,1,1
22629,15.0712,-1840509.12500002,2196480770292.29,0.217469391082277,0.217469391082277,1.33330006223981e+19,2196480770292.29,468277.812396957,1,1
22630,15.0718,-1840481.375,3563220094405.75,0.216954657434705,0.216954657434705,1.32918030898199e+19,3563220094405.75,465672.381190857,1,1
22631,15.0724,-1840005.62500003,4168001249394.94,0.216378514883058,0.216378514883058,1.32494997835893e+19,4168001249394.94,465501.48251428,1,1
22632,15.073,-1840578.62499994,2634050629939.17,0.215673473599711,0.215673473599711,1.32094054212646e+19,2634050629939.17,466535.078857137,1,1
22633,15.0736,-1839306.25000002,4364322646561.67,0.215023443572471,0.215023443572471,1.31722758338861e+19,4364322646561.67,467568.675199995,1,1
22634,15.0742,-1838486.12499996,3485182970396.38,0.214444168621375,0.214444168621375,1.3138959518407e+19,3485182970396.38,468286.837587786,1,1
22635,15.0748,-1838634.5,2617467664202.57,0.214037260206142,0.214037260206142,1.31147447178823e+19,2617467664202.57,468367.88210687,1,1
22636,15.0754,-1839561.99999998,1685428043775.94,0.213704198932506,0.213704198932506,1.30944638322592e+19,1685428043775.94,468448.926625954,1,1
22637,15.076,-1839671.5,2879020444243.93,0.213568783276525,0.213568783276525,1.30848611402464e+19,2879020444243.93,468529.971145038,1,1
22638,15.0766,-1841240.49999995,3778363512685.81,0.213501032575943,0.213501032575943,1.30778413573223e+19,3778363512685.81,467251.752854967,1,1
22639,15.0772,-1840616.87499996,3218066060158.64,0.213512961767023,0.213512961767023,1.30738631180618e+19,3218066060158.64,465973.050442753,1,1
22640,15.0778,-1840622.125,4287661581379.9,0.213537565116463,0.213537565116463,1.30724255913397e+19,4287661581379.9,464694.348030542,1,1
22641,15.0784,-1838511.37500005,3533904331131.45,0.213570588579041,0.213570588579041,1.30725539374263e+19,3533904331131.45,465072.684373327,1,1
22642,15.079,-1839130,2487572824217.49,0.21363858693931,0.21363858693931,1.30788599358459e+19,2487572824217.49,466274.052876185,1,1
22643,15.0796,-1837694.50000006,2146913564060.25,0.213782957495346,0.213782957495346,1.30886310213591e+19,2146913564060.25,467475.421379042,1,1
22644,15.0802,-1837837.37500007,4269522546137.1,0.21401857943133,0.21401857943133,1.31025422782495e+19,4269522546137.1,468567.50290076,1,1
22645,15.0808,-1837004.875,3307948659861.89,0.214482154514655,0.214482154514655,1.31259238385427e+19,3307948659861.89,469437.981068697,1,1
22646,15.0814,-1839377.49999993,2996375665418.8,0.215020067882718,0.215020067882718,1.31531079226313e+19,2996375665418.8,470308.459236637,1,1
22647,15.082,-1840084.62499998,3348703625046.88,0.215670884656069,0.215670884656069,1.31900223129816e+19,3348703625046.88,471178.937404576,1,1
22648,15.0826,-1838082.12500004,3501905606276.33,0.216276624640177,0.216276624640177,1.32273067244611e+19,3501905606276.33,474528.748946551,1,1
22649,15.0832,-1837630.37500006,3964754534580.26,0.216829098603218,0.216829098603218,1.32650283798878e+19,3964754534580.26,477881.590717546,1,1
22650,15.0838,-1840158.625,3812365820155.34,0.217504206402812,0.217504206402812,1.33086248281663e+19,3812365820155.34,481234.43248853,1,1
22651,15.0844,-1838117.62499999,2915952387647.74,0.218248169071585,0.218248169071585,1.33554879520766e+19,2915952387647.74,482283.903267176,1,1
22652,15.085,-1837548.49999998,2356469599672.46,0.219260480696504,0.219260480696504,1.34149740812274e+19,2356469599672.46,482184.848854962,1,1
22653,15.0856,-1836625.625,3691290338558.64,0.220280648058476,0.220280648058476,1.34745201646938e+19,3691290338558.64,482085.794442749,1,1
22654,15.0862,-1836766.87499996,3655642525990.35,0.221310234432317,0.221310234432317,1.35341381332563e+19,3655642525990.35,480098.620038114,1,1
22655,15.0868,-1835533.125,3387927927968.57,0.222172840942574,0.222172840942574,1.35820391693999e+19,3387927927968.57,474376.391009556,1,1
22656,15.0874,-1836212.00000001,2834158067292.03,0.222937901386749,0.222937901386749,1.36241745429214e+19,2834158067292.03,468654.161980981,1,1
22657,15.088,-1835145.00000003,3979131209613.8,0.223314680144327,0.223314680144327,1.36467406799148e+19,3979131209613.8,462931.932952406,1,1
22658,15.0886,-1836719,3594658356846.03,0.223455100533852,0.223455100533852,1.36593076501028e+19,3594658356846.03,465807.555297691,1,1
22659,15.0892,-1836158.62499999,4478721416711.44,0.223307967297624,0.223307967297624,1.36597096324671e+19,4478721416711.44,468701.144793876,1,1
22660,15.0898,-1836416.25,3287626835926.79,0.222961582434603,0.222961582434603,1.36463850971666e+19,3287626835926.79,471594.734290061,1,1
22661,15.0904,-1835436.62500008,3721588963483.81,0.222539598400842,0.222539598400842,1.36275366864216e+19,3721588963483.81,472141.92980153,1,1
22662,15.091,-1836898.74999998,3767298229807.48,0.221961959261412,0.221961959261412,1.35956411792564e+19,3767298229807.48,471514.585190842,1,1
22663,15.0916,-1835823,1992611832343.02,0.221335452912328,0.221335452912328,1.35607277142797e+19,1992611832343.02,470887.240580157,1,1
22664,15.0922,-1833194.50000001,3985283766122.6,0.220651637436189,0.220651637436189,1.35222749326752e+19,3985283766122.6,469690.383360014,1,1
22665,15.0928,-1833252.25,3496923412083.82,0.219853348607226,0.219853348607226,1.34767510693441e+19,3496923412083.82,467362.544640012,1,1
22666,15.0934,-1834651.37500005,4382427193123.28,0.219002830034253,0.219002830034253,1.34279453243128e+19,4382427193123.28,465034.705920011,1,1
22667,15.094,-1833710.87500002,3193534791894.58,0.217998441620614,0.217998441620614,1.33692360970384e+19,3193534791894.58,462706.867200009,1,1
22668,15.0946,-1834562.87499999,3342796076825.08,0.217071878910226,0.217071878910226,1.33148195954819e+19,3342796076825.08,466479.898686999,1,1
22669,15.0952,-1833899.625,3868352354072.96,0.216237923741527,0.216237923741527,1.32655111592465e+19,3868352354072.96,470270.981190818,1,1
22670,15.0958,-1833655.875,3441845503419.72,0.215712818644027,0.215712818644027,1.32339760138984e+19,3441845503419.72,474062.063694638,1,1
22671,15.0964,-1833338.87500002,4100840322631.52,0.215313854209596,0.215313854209596,1.32094976739932e+19,4100840322631.52,473240.36348093,1,1
22672,15.097,-1832373.50000002,2106264584585.45,0.21522140583037,0.21522140583037,1.32011583551254e+19,2106264584585.45,470100.638778638,1,1
22673,15.0976,-1833539.375,3779302829181.65,0.215241920772317,0.215241920772317,1.31989601511956e+19,3779302829181.65,466960.914076355,1,1
22674,15.0982,-1832743.87499999,2616850404180.5,0.215398826736398,0.215398826736398,1.32041766809576e+19,2616850404180.5,465022.408427478,1,1
22675,15.0988,-1832128.375,2135654859060.6,0.215667179415148,0.215667179415148,1.32134075407659e+19,2135654859060.6,465478.659053433,1,1
22676,15.0994,-1833579.12500007,3056819659152.25,0.215949784008625,0.215949784008625,1.3223379799217e+19,3056819659152.25,465934.909679387,1,1
22677,15.1,-1834196.25000001,3426473342112.89,0.21611772194149,0.21611772194149,1.3230870268626e+19,3426473342112.89,466402.937142839,1,1
22678,15.1006,-1832812.12500001,2537675361190.06,0.216224108849577,0.216224108849577,1.32394422571537e+19,2537675361190.06,471490.028708541,1,1
22679,15.1012,-1834208.62499999,2244630501183.96,0.21625699830597,0.21625699830597,1.32493056766441e+19,2244630501183.96,476577.120274259,1,1
22680,15.1018,-1833516.875,2428231131519.8,0.216486842901454,0.216486842901454,1.32668605664586e+19,2428231131519.8,481664.211839976,1,1
22681,15.1024,-1833912.87499998,3735440456186.13,0.216799680038752,0.216799680038752,1.32869838349041e+19,3735440456186.13,480415.190198491,1,1
22682,15.103,-1833604.74999997,3175855952779.37,0.217341761518542,0.217341761518542,1.33110274888274e+19,3175855952779.37,475969.74824429,1,1
22683,15.1036,-1832616.37499999,3574629779068.51,0.21786837666801,0.21786837666801,1.33357293343698e+19,3574629779068.51,471524.306290102,1,1
22684,15.1042,-1832492.125,3592010599015.08,0.218375262839209,0.218375262839209,1.33612707745595e+19,3592010599015.08,468356.981404583,1,1
22685,15.1048,-1833310.99999995,3995331407189.3,0.218830036668969,0.218830036668969,1.33896387750849e+19,3995331407189.3,467747.646687026,1,1
22686,15.1054,-1831106.75000007,2982250090565.77,0.219279719445841,0.219279719445841,1.3418573100586e+19,2982250090565.77,467138.31196947,1,1
22687,15.106,-1830570.125,2645716990526.91,0.219791579801673,0.219791579801673,1.34462498173922e+19,2645716990526.91,466532.810971418,1,1
22688,15.1066,-1835288.24999996,3599416981134.61,0.220311711426092,0.220311711426092,1.34690306469853e+19,3599416981134.61,468207.536639991,1,1
22689,15.1072,-1832563.87500002,2491669360779.1,0.220841754182856,0.220841754182856,1.34859449295552e+19,2491669360779.1,469882.262308563,1,1
22690,15.1078,-1832130.50000008,3732405742117.72,0.22105907600401,0.22105907600401,1.34881490929522e+19,3732405742117.72,471556.987977136,1,1
22691,15.1084,-1833773.87499995,3527361505456.99,0.221132994349489,0.221132994349489,1.34842131121678e+19,3527361505456.99,471127.710290086,1,1
22692,15.109,-1831351.00000001,2916603265495.84,0.220781760442389,0.220781760442389,1.34645790342936e+19,2916603265495.84,469632.889160314,1,1
22693,15.1096,-1831761.12499998,3341630745047.34,0.220363433356703,0.220363433356703,1.34401461619796e+19,3341630745047.34,468138.068030542,1,1
22694,15.1102,-1832429.24999999,2932582051323.83,0.219863530983556,0.219863530983556,1.34098786721358e+19,2932582051323.83,467478.151206102,1,1
22695,15.1108,-1831297.12500004,2907497005424.06,0.219228094007782,0.219228094007782,1.33688567062908e+19,2907497005424.06,468495.710167935,1,1
22696,15.1114,-1831887.74999997,3809162653529.21,0.218524713327386,0.218524713327386,1.33232267608594e+19,3809162653529.21,469513.269129765,1,1
22697,15.112,-1828854.25000001,3292471950739.3,0.217593975722937,0.217593975722937,1.32653115972702e+19,3292471950739.3,470530.591145034,1,1
22698,15.1126,-1831196.50000001,2407200468074.52,0.216640986821955,0.216640986821955,1.32076655627839e+19,2407200468074.52,471256.990167935,1,1
22699,15.1132,-1830349.25000002,4038480777633.03,0.215661241925881,0.215661241925881,1.31503431416629e+19,4038480777633.03,471983.389190836,1,1
22700,15.1138,-1830107.25000004,4534956346330.96,0.214925478221684,0.214925478221684,1.31075331283341e+19,4534956346330.96,472709.788213738,1,1
22701,15.1144,-1830281.37500003,1893424343540.72,0.214299028057821,0.214299028057821,1.30711811787475e+19,1893424343540.72,471528.305097156,1,1
22702,15.115,-1830143.25,2658295349654.7,0.213986128479945,0.213986128479945,1.30531640404056e+19,2658295349654.7,469404.189714298,1,1
22703,15.1156,-1828980.62500003,2531384951973.64,0.213771408966057,0.213771408966057,1.30400055639537e+19,2531384951973.64,467280.074331439,1,1
22704,15.1162,-1829939.50000001,4229129026816.14,0.213676479374186,0.213676479374186,1.30327751619528e+19,4229129026816.14,466588.267358769,1,1
22705,15.1168,-1830067.74999991,2940355107558.02,0.213943257504219,0.213943257504219,1.30435655214678e+19,2940355107558.02,468785.474320603,1,1
22706,15.1174,-1828000.75000005,3738224679747.68,0.214368989047277,0.214368989047277,1.30632323615191e+19,3738224679747.68,470982.68128243,1,1
22707,15.118,-1828439.24999999,3583861858674.9,0.215236994134527,0.215236994134527,1.31120253637378e+19,3583861858674.9,473179.888244263,1,1
22708,15.1186,-1828034.49999999,3558686460908,0.216181146469118,0.216181146469118,1.31677961153401e+19,3558686460908,468848.841007654,1,1
22709,15.1192,-1826301.50000001,3243198968669.52,0.217217181792797,0.217217181792797,1.32319865602714e+19,3243198968669.52,464517.461709942,1,1
22710,15.1198,-1827307.87499992,3696049924129.23,0.218336310071392,0.218336310071392,1.33000122780382e+19,3696049924129.23,460186.082412229,1,1
22711,15.1204,-1829845.74999996,3102803597211.32,0.219471857189737,0.219471857189737,1.33683106434388e+19,3102803597211.32,460199.897569511,1,1
22712,15.121,-1827751.50000001,2675205246923.41,0.22056399707539,0.22056399707539,1.34311030610342e+19,2675205246923.41,462368.951923798,1,1
22713,15.1216,-1828504.99999995,3070515225915.27,0.221500526085202,0.221500526085202,1.34844278850062e+19,3070515225915.27,464538.006278085,1,1
22714,15.1222,-1825916.62500007,3195546918162.08,0.222251356001002,0.222251356001002,1.35264545040883e+19,3195546918162.08,466406.76824427,1,1
22715,15.1228,-1826972.99999995,2585564663339.58,0.222775155479726,0.222775155479726,1.35547402635087e+19,2585564663339.58,467667.460763355,1,1
22716,15.1234,-1827018.25,2797164686060.17,0.22319807579596,0.22319807579596,1.35773898027986e+19,2797164686060.17,468928.153282436,1,1
22717,15.124,-1828136.62499999,3136926924666.49,0.223335182183019,0.223335182183019,1.3586247276274e+19,3136926924666.49,470188.84580152,1,1
22718,15.1246,-1826174.75000015,2181825622822.57,0.223289682719491,0.223289682719491,1.35877799558672e+19,2181825622822.57,469431.278106874,1,1
22719,15.1252,-1827756.87499999,3392697489584.53,0.223023071817594,0.223023071817594,1.35804432826666e+19,3392697489584.53,468671.86094657,1,1
22720,15.1258,-1827242.12500001,2738806333703.24,0.222641996007113,0.222641996007113,1.3561086453286e+19,2738806333703.24,467912.443786264,1,1
22721,15.1264,-1826204.50000006,3322564443107.69,0.222224260215187,0.222224260215187,1.35365544332827e+19,3322564443107.69,468032.71560305,1,1
22722,15.127,-1827382.125,2075127258803.27,0.221765778025565,0.221765778025565,1.34980974603621e+19,2075127258803.27,468591.022290074,1,1
22723,15.1276,-1829421.87499996,3049766580305.97,0.22119754155673,0.22119754155673,1.34539779161552e+19,3049766580305.97,469149.328977097,1,1
22724,15.1282,-1827062.50000002,2250848297338.99,0.220497871799178,0.220497871799178,1.34030773118197e+19,2250848297338.99,469231.027626672,1,1
22725,15.1288,-1824194.00000007,4303241850490.96,0.219550531793272,0.219550531793272,1.334063084098e+19,4303241850490.96,468371.195306672,1,1
22726,15.1294,-1825087.75000006,2942586067109.95,0.218493907960737,0.218493907960737,1.32727943897582e+19,2942586067109.95,467511.362986671,1,1
22727,15.13,-1826172.625,2576466470544.03,0.217112086779028,0.217112086779028,1.3187572808388e+19,2576466470544.03,466651.530666671,1,1
22728,15.1306,-1825221.87500003,2043122262686.1,0.215634823534988,0.215634823534988,1.30989503114736e+19,2043122262686.1,467941.407603048,1,1
22729,15.1312,-1825998.875,2559156750404.4,0.214041588475202,0.214041588475202,1.30061953561731e+19,2559156750404.4,469235.118259534,1,1
22730,15.1318,-1826823.87499997,3275031850080.1,0.212698496674677,0.212698496674677,1.29262491199564e+19,3275031850080.1,470528.828916023,1,1
22731,15.1324,-1825764.62500006,3453590755387.7,0.211489075653652,0.211489075653652,1.28530505926895e+19,3453590755387.7,471418.286687019,1,1
22732,15.133,-1823925.00000002,2859769798615.34,0.210759817819044,0.210759817819044,1.2803727554611e+19,2859769798615.34,472105.664274806,1,1
22733,15.1336,-1825606.50000006,2718039883689.6,0.2102331673477,0.2102331673477,1.27677368801478e+19,2718039883689.6,472793.041862593,1,1
